0.86299336 0.81917566 0.8837865 0.7860742 0.85916644 0.22071978 0.36405617 0.4982899 0.81826884 0.43076196 0.7886057 0.07635048 0.71689796 0.47556943 0.55241495 0.9942824 0.5761949 0.10449876 0.27035186 0.68582684 output (0, 1) (0, 7) (1, 6) (2, 5) (2, 4) (3, 9) (3, 6) (4, 6) (5, 8)
0.13416727 0.42154324 0.5019817 0.3583502 0.0029403118 0.38989812 0.1475189 0.6269843 0.68537897 0.060127433 0.882746 0.44284475 0.9066895 0.7007167 0.46921206 0.13821378 0.9342116 0.70680976 0.3840773 0.6504984 output (0, 2) (0, 3) (1, 7) (1, 9) (1, 5) (3, 9) (4, 7) (5, 6) (6, 8)
0.31415 0.12054156 0.11386152 0.111609 0.48405656 0.49763587 0.39963022 0.21725377 0.9670548 0.25175217 0.1499795 0.42554384 0.19605094 0.4342707 0.08653228 0.9268197 0.28889036 0.9433324 0.15194425 0.88324314 output (0, 3) (0, 1) (2, 3) (2, 6) (2, 4) (5, 6) (6, 9) (7, 9) (8, 9)
0.91628635 0.779605 0.33313194 0.78286004 0.59155875 0.46028325 0.14112756 0.08884662 0.9550674 0.6030501 0.47517017 0.7833438 0.497777 0.44706258 0.48873293 0.4726829 0.79002345 0.5484722 0.46535444 0.038071297 output (0, 4) (1, 5) (2, 6) (2, 8) (3, 9) (4, 8) (5, 7) (6, 7) (6, 9)
0.8896072 0.31758744 0.6737327 0.88103086 0.21485776 0.21646984 0.38083658 0.6996229 0.21801652 0.44993776 0.30263478 0.48978296 0.5426894 0.45370048 0.56888956 0.85266846 0.07545059 0.44360408 0.20289825 0.020197995 output (0, 6) (1, 7) (2, 9) (2, 4) (3, 5) (3, 7) (4, 5) (4, 8) (5, 6)
0.4631308 0.47087532 0.6108076 0.37248412 0.7003346 0.17436892 0.8443081 0.95464516 0.22155546 0.1403501 0.24778748 0.3183989 0.058654156 0.73630744 0.77898556 0.431371 0.018689454 0.7777815 0.65021056 0.8363399 output (0, 1) (0, 5) (0, 9) (1, 7) (1, 2) (3, 9) (4, 5) (5, 6) (6, 8)
0.23039573 0.0014941632 0.6760597 0.27130237 0.9327838 0.9250458 0.80078065 0.26301688 0.27386132 0.48591942 0.58759093 0.3822822 0.21875967 0.7509013 0.049996745 0.85733265 0.36995342 0.5150039 0.14950772 0.058553744 output (0, 9) (1, 3) (1, 5) (2, 5) (4, 8) (4, 6) (4, 9) (5, 8) (6, 7)
0.388619 0.25682402 0.5306972 0.07625183 0.15865645 0.62839836 0.7549889 0.55172426 0.7646393 0.0036886965 0.95922065 0.7412669 0.769938 0.7550328 0.66024673 0.094308846 0.06264377 0.8375707 0.329279 0.95217615 output (0, 1) (0, 2) (1, 7) (2, 8) (3, 6) (3, 7) (4, 7) (5, 6) (8, 9)
0.61096257 0.6165771 0.21918133 0.22438471 0.8455586 0.6684719 0.09162544 0.54677415 0.6117384 0.58061653 0.7353801 0.92108995 0.66855055 0.046337545 0.6330305 0.58275175 0.021800326 0.9488766 0.12574995 0.35019466 output (0, 4) (1, 9) (1, 6) (2, 7) (2, 5) (3, 9) (3, 8) (3, 4) (4, 7)
0.23641837 0.5013556 0.77658904 0.05765949 0.22897317 0.15809858 0.596729 0.98134494 0.15261364 0.44954208 0.14829883 0.22207084 0.51660854 0.033555705 0.74839216 0.6277 0.33329183 0.8961568 0.794211 0.23002668 output (0, 4) (1, 9) (1, 6) (2, 5) (2, 6) (3, 8) (3, 7) (4, 5) (7, 9)
0.8659047 0.66067433 0.14041027 0.04353614 0.6500781 0.8500992 0.88785547 0.36809114 0.12696812 0.03192405 0.005277024 0.023754392 0.8430021 0.67551416 0.70029795 0.44483972 0.47760427 0.43464926 0.5054214 0.92222106 output (0, 6) (1, 4) (1, 8) (2, 9) (2, 6) (3, 7) (4, 5) (6, 7) (7, 8)
0.89460903 0.6564958 0.31287763 0.14706281 0.920538 0.18530802 0.8103371 0.24599054 0.028992912 0.82823026 0.22053528 0.48245806 0.20017694 0.91045886 0.011967153 0.77995735 0.08987444 0.5593259 0.23472455 0.7323208 output (0, 3) (1, 5) (1, 3) (2, 3) (4, 7) (4, 6) (5, 8) (6, 9) (8, 9)
0.85133225 0.4007594 0.758116 0.83307326 0.8087902 0.13561921 0.69005924 0.824831 0.011304462 0.7159699 0.9719345 0.053011525 0.0366694 0.09011149 0.40312383 0.9808014 0.73008 0.94660443 0.49011827 0.27383938 output (0, 2) (0, 1) (1, 3) (1, 8) (2, 5) (2, 9) (3, 7) (4, 7) (6, 9)
0.5524719 0.5419847 0.92112374 0.18481675 0.11974055 0.29121464 0.8121876 0.0937895 0.7751584 0.379866 0.63480246 0.97998065 0.5939007 0.40548587 0.6999354 0.74815917 0.5897176 0.73031956 0.31280237 0.687993 output (0, 6) (0, 8) (1, 3) (1, 4) (2, 9) (4, 6) (5, 7) (7, 8) (8, 9)
0.3775969 0.0267307 0.57237554 0.47985566 0.19121626 0.27842268 0.8945307 0.7007823 0.87869227 0.4513418 0.1531931 0.237287 0.17268506 0.75768226 0.45097306 0.71940446 0.004942432 0.80537665 0.97065943 0.2540068 output (0, 5) (1, 7) (1, 4) (1, 2) (2, 5) (3, 4) (4, 9) (6, 8) (6, 7)
0.2828807 0.9816047 0.57239753 0.15394899 0.14900646 0.20790738 0.6581438 0.5169437 0.14134608 0.8772273 0.7139614 0.20979623 0.57058203 0.8573825 0.21106341 0.08883462 0.13554738 0.5986253 0.44020414 0.35060257 output (0, 4) (0, 6) (1, 5) (1, 9) (2, 7) (2, 9) (3, 9) (3, 6) (4, 8)
0.9502712 0.6943223 0.13072273 0.9638375 0.23713495 0.9573896 0.14015843 0.11272326 0.34738055 0.44763485 0.108147226 0.3928445 0.77094245 0.5636354 0.72104627 0.0045368182 0.98787004 0.86291534 0.12403758 0.17040803 output (0, 8) (0, 6) (1, 2) (2, 4) (3, 9) (4, 5) (4, 6) (5, 9) (6, 7)
0.99066806 0.23007458 0.32790402 0.7289276 0.28234336 0.06138571 0.29881245 0.04250921 0.5773717 0.42259577 0.35261446 0.7538611 0.25327343 0.41038916 0.004023139 0.24238093 0.7511534 0.23180412 0.6714736 0.4671643 output (0, 8) (1, 5) (1, 6) (2, 3) (2, 7) (4, 9) (4, 6) (6, 7) (8, 9)
0.44740668 0.84318787 0.9889259 0.4138648 0.010174264 0.75581247 0.93418366 0.96768147 0.42682263 0.7031722 0.90131575 0.43151453 0.8633158 0.87629724 0.66724545 0.65490186 0.84007436 0.033237603 0.5228162 0.28259614 output (0, 4) (1, 5) (2, 4) (3, 6) (4, 7) (5, 7) (5, 8) (6, 7) (7, 9)
0.59537375 0.21083029 0.43702742 0.8826101 0.05574436 0.38875455 0.5590751 0.7149877 0.6613546 0.26172918 0.26668897 0.69647235 0.6974455 0.8623639 0.84765303 0.23228182 0.13322386 0.60648805 0.5648547 0.64984936 output (0, 4) (1, 3) (1, 5) (2, 8) (3, 9) (3, 6) (4, 7) (4, 9) (5, 8)
0.10982299 0.16534244 0.9696583 0.6847552 0.7277691 0.90137434 0.8750522 0.5676919 0.90769047 0.95335394 0.38198608 0.93068355 0.41892627 0.48812842 0.51251155 0.3041065 0.44413435 0.5996705 0.2528437 0.06635343 output (0, 9) (1, 3) (1, 4) (2, 4) (2, 5) (5, 8) (6, 8) (6, 7) (7, 9)
0.6080803 0.9145294 0.6496213 0.7176389 0.23666139 0.38928723 0.04849317 0.091945566 0.7087951 0.9571237 0.53168225 0.06673542 0.99967045 0.22995025 0.09134648 0.6490972 0.54384214 0.6816515 0.5662104 0.9698724 output (0, 9) (0, 4) (0, 1) (1, 8) (2, 7) (2, 3) (2, 8) (2, 5) (5, 6)
0.66344523 0.092421465 0.53798175 0.6260182 0.9204229 0.61432654 0.121506244 0.75438446 0.06572975 0.5215995 0.52471715 0.8255551 0.47677547 0.9381322 0.07749831 0.18592389 0.80038553 0.77062625 0.5197896 0.51434886 output (0, 9) (1, 9) (1, 5) (2, 8) (3, 4) (3, 6) (4, 7) (5, 6) (5, 8)
0.10443315 0.84622383 0.7159019 0.84910744 0.21231952 0.008866578 0.00094047113 0.6277909 0.8202485 0.6568786 0.517994 0.67155766 0.94388777 0.4799126 0.6044004 0.7475072 0.9476343 0.19347864 0.5095629 0.65488267 output (0, 3) (0, 9) (1, 7) (1, 4) (2, 3) (4, 6) (5, 9) (5, 7) (6, 8)
0.79624647 0.16474771 0.41661456 0.016472474 0.75444263 0.5574495 0.0653604 0.9153225 0.58556575 0.6635166 0.3650727 0.83406436 0.75193936 0.2663635 0.64164424 0.67588377 0.44787833 0.17006373 0.18615307 0.3448079 output (0, 6) (1, 8) (2, 7) (2, 6) (3, 5) (4, 7) (4, 5) (6, 8) (8, 9)
0.49533245 0.50056154 0.58712155 0.80080414 0.9721237 0.18939872 0.55730677 0.7521583 0.836875 0.2956775 0.61954236 0.6826249 0.21428229 0.13017687 0.20902318 0.046228986 0.48723564 0.80867726 0.71874464 0.4593771 output (0, 5) (0, 9) (0, 6) (1, 3) (2, 4) (3, 8) (3, 5) (4, 9) (6, 7)
0.31190014 0.5457303 0.35271296 0.66199625 0.46300435 0.40534773 0.061278813 0.21179546 0.08859488 0.7341907 0.27380913 0.83572537 0.59286606 0.3592501 0.8630871 0.8285683 0.16333814 0.6958781 0.86439043 0.72760934 output (0, 1) (0, 2) (0, 3) (1, 5) (2, 6) (4, 8) (5, 8) (6, 9) (7, 9)
0.63740474 0.77654153 0.80981064 0.09799796 0.28832006 0.8466942 0.20758495 0.10844584 0.46104923 0.49464092 0.66031295 0.9299905 0.72261775 0.6264788 0.90731585 0.62422156 0.5563194 0.7289058 0.23316588 0.97755826 output (0, 8) (0, 5) (0, 6) (1, 4) (2, 9) (2, 8) (3, 4) (4, 8) (6, 7)
0.9963262 0.09046524 0.34452158 0.7837546 0.44922414 0.7369993 0.6348778 0.76647365 0.8578001 0.5561567 0.9184634 0.041931693 0.030926457 0.2912299 0.7999396 0.08026335 0.66236967 0.2302447 0.7851536 0.03779508 output (0, 5) (1, 2) (1, 6) (2, 3) (3, 4) (4, 8) (5, 7) (7, 9) (7, 8)
0.83930856 0.15179357 0.39181226 0.90932447 0.1413058 0.87787807 0.47785673 0.18476602 0.1516419 0.7212337 0.8207134 0.9638938 0.85773903 0.6043753 0.70205545 0.55298287 0.69104564 0.52998203 0.01680769 0.2818609 output (0, 3) (1, 2) (1, 5) (2, 4) (3, 8) (4, 9) (5, 6) (6, 7) (7, 8)
0.67874503 0.73345166 0.46147507 0.64950794 0.74074125 0.918069 0.87883925 0.577047 0.99089247 0.66521716 0.47806826 0.9468841 0.13401692 0.34746188 0.83508795 0.11801679 0.61061317 0.18418266 0.88106436 0.8063643 output (0, 2) (0, 1) (1, 6) (2, 9) (2, 5) (3, 4) (3, 7) (4, 9) (7, 8)
0.20296797 0.4185049 0.24986753 0.84333503 0.8458305 0.013329484 0.44555584 0.3568157 0.2035587 0.31914765 0.72478086 0.1466047 0.56327707 0.24014531 0.45223612 0.4283056 0.31075823 0.57083774 0.24434027 0.16003321 output (0, 4) (0, 8) (1, 8) (2, 5) (3, 7) (3, 6) (4, 9) (5, 6) (7, 8)
0.90512615 0.5037753 0.13573244 0.6319862 0.9188472 0.57656634 0.21526185 0.21767002 0.6768152 0.8521381 0.5941312 0.7326636 0.428603 0.8689861 0.22425665 0.3709308 0.8073472 0.20262751 0.41002956 0.15402307 output (0, 2) (0, 8) (1, 7) (1, 6) (2, 5) (3, 7) (3, 9) (4, 5) (5, 6)
0.12587817 0.64106244 0.60566914 0.99704623 0.031222655 0.21716464 0.34876612 0.5313456 0.2771175 0.408772 0.024798306 0.12612583 0.087776706 0.52569866 0.974102 0.2387536 0.3693722 0.5307576 0.17021428 0.10952439 output (0, 6) (1, 8) (2, 5) (2, 4) (3, 8) (3, 4) (4, 6) (5, 9) (7, 8)
0.17976007 0.021690914 0.07906916 0.6342888 0.6683886 0.79884595 0.21108308 0.27753326 0.15994197 0.46043053 0.55857086 0.80104685 0.12744968 0.3012057 0.5120655 0.7362761 0.9654708 0.2579197 0.31948823 0.36066267 output (0, 3) (1, 4) (2, 5) (2, 8) (3, 6) (3, 9) (4, 6) (5, 7) (7, 9)
0.6004347 0.38945392 0.19048448 0.4182323 0.99341124 0.1948725 0.38816902 0.48096853 0.8234237 0.40498984 0.962566 0.031080354 0.5327883 0.30922586 0.3774371 0.12248214 0.60317683 0.5575864 0.5772042 0.995647 output (0, 6) (0, 8) (0, 4) (1, 3) (2, 5) (2, 4) (3, 6) (6, 7) (8, 9)
0.3218444 0.2402562 0.21131745 0.4378281 0.92913675 0.28676772 0.56682426 0.0073289997 0.030256901 0.3720181 0.73859745 0.6718999 0.65299803 0.09851444 0.72636884 0.428249 0.7477775 0.85431933 0.12044051 0.990252 output (0, 1) (0, 3) (1, 4) (1, 9) (2, 7) (2, 6) (3, 6) (5, 8) (5, 7)
0.99672425 0.375428 0.46585298 0.967283 0.8358923 0.6809614 0.37926808 0.70404404 0.5033153 0.7863616 0.5874939 0.7287735 0.80964947 0.5257389 0.7671713 0.9680402 0.9852633 0.23946579 0.4568776 0.8312164 output (0, 8) (0, 6) (1, 9) (2, 6) (2, 5) (2, 7) (3, 4) (4, 9) (4, 5)
0.8051067 0.94507253 0.13817436 0.6647315 0.17576836 0.58241785 0.2123937 0.368319 0.8396546 0.51740336 0.6604448 0.83331674 0.4499882 0.07761426 0.7686703 0.104791716 0.56347466 0.19049868 0.9974627 0.09763059 output (0, 5) (1, 2) (2, 3) (3, 6) (4, 5) (4, 7) (6, 8) (7, 8) (7, 9)
0.78365177 0.5101468 0.8203707 0.38844773 0.8070547 0.2301685 0.8366105 0.014547935 0.052303907 0.9856915 0.59837174 0.6829813 0.41030183 0.4225816 0.05005016 0.5707182 0.88960606 0.7648259 0.6313506 0.5289737 output (0, 1) (0, 9) (0, 8) (1, 2) (2, 3) (4, 7) (5, 9) (6, 9) (6, 7)
0.5365796 0.24941465 0.80995595 0.5874005 0.1835883 0.55935514 0.96983206 0.42363662 0.75457084 0.21192722 0.13284059 0.3625394 0.44642556 0.9761396 0.36364272 0.45306402 0.15610766 0.6615596 0.62627596 0.16528715 output (0, 9) (0, 7) (1, 3) (2, 8) (2, 5) (2, 7) (3, 4) (4, 9) (6, 8)
0.42202827 0.21366996 0.029108532 0.4144328 0.7438092 0.7883229 0.83726865 0.15960984 0.5253515 0.10521556 0.6706842 0.3972084 0.48164237 0.13806553 0.1871497 0.7194139 0.35448527 0.27790114 0.5937254 0.5061652 output (0, 8) (0, 6) (0, 5) (1, 7) (1, 8) (2, 9) (3, 5) (4, 6) (5, 9)
0.62257 0.22588985 0.3629209 0.60224503 0.75310856 0.6746941 0.39557853 0.49262235 0.50057983 0.9339163 0.2504721 0.16212425 0.18746874 0.6957336 0.19622047 0.8955521 0.5466677 0.703539 0.08852749 0.4923363 output (0, 3) (1, 3) (1, 6) (1, 8) (2, 8) (3, 5) (4, 8) (6, 7) (6, 9)
0.97937286 0.101608604 0.27160215 0.9903044 0.042515684 0.8096821 0.4983741 0.12731618 0.16872776 0.8774531 0.6019909 0.2282763 0.7225112 0.213982 0.94175845 0.90118176 0.79981405 0.7772321 0.06356948 0.15220731 output (0, 6) (1, 4) (1, 8) (2, 4) (3, 5) (3, 9) (5, 6) (6, 8) (7, 8)
0.7635714 0.47995955 0.15057811 0.46980688 0.7761833 0.07519198 0.035260778 0.62118053 0.9805852 0.6645826 0.99750173 0.17600787 0.1467128 0.70470506 0.17722255 0.95750344 0.36262777 0.8761628 0.60419655 0.65454954 output (0, 9) (0, 4) (0, 5) (1, 3) (2, 5) (3, 6) (6, 7) (7, 8) (8, 9)
0.5320128 0.08449595 0.5282907 0.15300202 0.73794186 0.90847456 0.6251654 0.23320644 0.8044973 0.35388964 0.9500108 0.014588712 0.7546233 0.83914316 0.31684253 0.97484016 0.9116667 0.85163295 0.9608917 0.530992 output (0, 1) (1, 3) (2, 6) (2, 7) (3, 4) (4, 9) (4, 5) (6, 8) (8, 9)
0.5226085 0.4773066 0.18631391 0.9364886 0.87591535 0.44742996 0.97523904 0.9388979 0.92661864 0.7496061 0.9624213 0.8923484 0.28729364 0.48273984 0.4050259 0.5802817 0.50462776 0.6105102 0.8574513 0.35147434 output (0, 8) (0, 2) (1, 7) (2, 9) (2, 4) (3, 5) (4, 5) (6, 7) (7, 8)
0.9860381 0.18400468 0.36599666 0.5036149 0.48639032 0.42777783 0.43994594 0.56665635 0.3185489 0.16540106 0.9142487 0.109313145 0.90094614 0.43166557 0.70447797 0.17884739 0.8708823 0.5712805 0.59967774 0.3540043 output (0, 5) (0, 6) (1, 3) (1, 2) (2, 9) (2, 4) (5, 7) (6, 8) (7, 9)
0.69931567 0.37345976 0.04912264 0.74164224 0.43330175 0.19727385 0.11939599 0.74622923 0.19898897 0.39468452 0.5446463 0.9064367 0.55130976 0.9273678 0.4219141 0.31324917 0.2580077 0.19976813 0.57075983 0.5503354 output (0, 9) (1, 3) (2, 7) (2, 8) (3, 4) (4, 8) (5, 6) (5, 9) (7, 9)
0.47500378 0.4263127 0.38088033 0.81114036 0.118670836 0.19886996 0.26980424 0.40287665 0.7951431 0.125505 0.3696214 0.62070847 0.44604376 0.14163342 0.86159474 0.17042857 0.6697472 0.5702832 0.7498218 0.9524248 output (0, 3) (0, 5) (0, 8) (0, 6) (1, 5) (2, 3) (4, 7) (4, 6) (8, 9)
0.64537406 0.696336 0.25894147 0.4692762 0.9656911 0.25906062 0.06680141 0.5428756 0.18105778 0.97745067 0.14181536 0.031890556 0.88550305 0.90000916 0.49251172 0.04568079 0.26808235 0.24757235 0.548583 0.8490537 output (0, 9) (0, 6) (0, 1) (1, 3) (1, 8) (2, 7) (4, 9) (5, 8) (7, 8)
0.4379029 0.43849954 0.090352096 0.051824275 0.2768246 0.9007798 0.73541373 0.8061882 0.47380763 0.44375873 0.62364465 0.7000441 0.18880528 0.12141739 0.54151666 0.2975213 0.16279548 0.1717104 0.9398832 0.68716425 output (0, 4) (0, 8) (1, 6) (2, 5) (3, 5) (3, 9) (4, 7) (4, 5) (6, 8)
0.08040884 0.95361745 0.0018804335 0.6899083 0.23799089 0.64358443 0.52044916 0.10869533 0.6736857 0.861532 0.5231861 0.7201995 0.6785364 0.32837376 0.5215713 0.45768762 0.55804914 0.75997037 0.08521947 0.6045121 output (0, 1) (1, 9) (2, 9) (2, 5) (3, 6) (4, 8) (5, 8) (5, 7) (6, 7)
0.5476502 0.05916334 0.058441315 0.6473205 0.28414792 0.6070668 0.35340968 0.066600785 0.12953676 0.6217616 0.017055823 0.06259074 0.94728017 0.9177537 0.7258795 0.9175526 0.8752705 0.76850736 0.3253026 0.6260048 output (0, 3) (1, 4) (2, 9) (2, 4) (2, 3) (3, 5) (6, 8) (7, 8) (7, 9)
0.23790415 0.34365073 0.75015175 0.9399744 0.16722949 0.4012641 0.8211285 0.3492084 0.3570187 0.19648889 0.19781251 0.84031016 0.009474355 0.65993917 0.47896355 0.22281763 0.14775577 0.40653682 0.79317236 0.9486299 output (0, 2) (0, 4) (1, 9) (1, 5) (2, 8) (3, 7) (4, 7) (5, 6) (6, 8)
0.5617221 0.6652053 0.003084467 0.94617283 0.031500235 0.47673965 0.35715723 0.5110572 0.78037685 0.7546301 0.9040146 0.67544603 0.569933 0.5095741 0.30038965 0.7906785 0.55918634 0.60560215 0.9905782 0.6488838 output (0, 8) (0, 4) (1, 7) (2, 3) (3, 6) (3, 7) (4, 5) (5, 9) (6, 8)
0.009188276 0.8967574 0.18026485 0.018859215 0.24313618 0.29222444 0.1893291 0.40507895 0.7383595 0.2732065 0.40545246 0.2423122 0.7160258 0.6978188 0.4160424 0.4061274 0.28675547 0.997919 0.38280743 0.7669714 output (0, 8) (1, 2) (2, 3) (2, 5) (4, 5) (5, 7) (6, 9) (7, 9) (8, 9)
0.7867852 0.058921393 0.6369115 0.6733897 0.8806373 0.007731712 0.32897586 0.82900083 0.24723789 0.039038856 0.8599805 0.899687 0.8521733 0.12674603 0.97330236 0.46007594 0.47365016 0.3996434 0.048974205 0.24147308 output (0, 6) (0, 2) (1, 5) (1, 8) (1, 3) (1, 7) (4, 9) (4, 8) (6, 7)
0.061124578 0.6834884 0.1237389 0.8796844 0.3905908 0.16814797 0.29528293 0.842768 0.8681095 0.8840832 0.25793263 0.5699141 0.9128625 0.1716172 0.042269755 0.50679517 0.34962246 0.33987302 0.9658499 0.7830279 output (0, 7) (0, 1) (1, 3) (2, 8) (2, 6) (3, 4) (4, 9) (5, 7) (5, 8)
0.0625309 0.6809819 0.32183382 0.74463964 0.96432525 0.17844343 0.8707766 0.7418293 0.9787273 0.010158979 0.69682944 0.5454498 0.08078788 0.118263006 0.59066683 0.51699793 0.0065742363 0.32219183 0.6158205 0.626537 output (0, 1) (0, 8) (1, 9) (2, 4) (2, 5) (3, 5) (5, 7) (6, 8) (7, 9)
0.7288655 0.56776494 0.42492282 0.43392152 0.38309717 0.32536015 0.97438216 0.20939565 0.16736549 0.26147765 0.45411143 0.5309223 0.4971239 0.35715294 0.7998187 0.2399397 0.093400925 0.25132647 0.9509621 0.9748272 output (0, 5) (0, 9) (1, 5) (1, 6) (1, 2) (2, 4) (3, 7) (4, 8) (6, 7)
0.19690643 0.30754015 0.68719906 0.8324712 0.51279986 0.059726138 0.35672325 0.33170405 0.20737241 0.20387754 0.77426976 0.40250614 0.12509453 0.14606906 0.6621978 0.10859654 0.8985314 0.30268103 0.85744214 0.7146685 output (0, 4) (0, 3) (1, 9) (2, 7) (2, 3) (4, 6) (5, 8) (5, 9) (7, 8)
0.8671876 0.6231357 0.0137180025 0.7693601 0.0040725702 0.26337615 0.86851346 0.8745244 0.010843902 0.49756873 0.49414995 0.86323196 0.6468223 0.30896622 0.519606 0.2466864 0.5998665 0.06259784 0.01388792 0.59642196 output (0, 3) (0, 6) (1, 9) (1, 5) (2, 4) (3, 5) (4, 9) (6, 7) (7, 8)
0.03945123 0.7051014 0.057449248 0.8155254 0.9827159 0.7637055 0.26331285 0.42897958 0.98627806 0.9633842 0.5075417 0.055939544 0.6103179 0.7743813 0.33247903 0.06219023 0.4362621 0.41263303 0.83064926 0.30318415 output (0, 1) (0, 3) (2, 4) (2, 6) (3, 8) (5, 7) (5, 8) (5, 9) (6, 8)
0.96436304 0.39001024 0.5720473 0.24722034 0.2547785 0.10552848 0.47887015 0.10685204 0.82437754 0.41255438 0.010589505 0.6274882 0.78792393 0.14326239 0.24384797 0.06543597 0.8231368 0.49737465 0.93782705 0.14031635 output (0, 4) (0, 9) (1, 3) (1, 6) (2, 7) (2, 3) (2, 5) (4, 8) (6, 9)
0.5594343 0.06390023 0.30229008 0.32671723 0.49958032 0.43869725 0.4953159 0.58123505 0.3372181 0.8953935 0.30406195 0.120466605 0.40965748 0.9311635 0.3457941 0.99644625 0.54144704 0.123820126 0.5020623 0.3674159 output (0, 8) (1, 9) (1, 5) (2, 9) (2, 3) (3, 4) (4, 6) (5, 8) (6, 7)
0.09947156 0.8360264 0.08982526 0.7346097 0.92972153 0.37667927 0.24495056 0.94989794 0.23124427 0.0819727 0.49999586 0.17604075 0.7096959 0.26234597 0.16118133 0.49454677 0.74636346 0.39534488 0.34573928 0.85448515 output (0, 1) (0, 3) (1, 7) (2, 8) (3, 9) (4, 5) (4, 7) (5, 6) (6, 8)
0.6926654 0.18370031 0.5675181 0.9608093 0.4566019 0.24757479 0.24800248 0.27353045 0.6670312 0.73509425 0.23844466 0.19889472 0.037713833 0.90714353 0.66682225 0.16647692 0.2571608 0.39099813 0.4373094 0.35028136 output (0, 7) (1, 4) (1, 6) (2, 9) (2, 7) (3, 5) (3, 8) (4, 9) (8, 9)
0.8080745 0.6655311 0.52019566 0.6596676 0.21728356 0.9585612 0.0026852926 0.46081114 0.56578106 0.19624305 0.7283993 0.23897278 0.5935399 0.020955987 0.826181 0.8891159 0.36761114 0.6488366 0.9832989 0.6275152 output (0, 9) (0, 7) (0, 1) (0, 5) (1, 8) (2, 8) (3, 8) (4, 5) (4, 6)
0.7870818 0.37255186 0.71499044 0.7665347 0.9942925 0.66591835 0.33588588 0.07690156 0.49586865 0.8225058 0.49730015 0.4671283 0.51351464 0.3972454 0.933731 0.74484617 0.94086665 0.18291421 0.87481815 0.7768848 output (0, 8) (0, 6) (1, 9) (1, 4) (2, 7) (3, 6) (4, 5) (5, 6) (7, 9)
0.57478094 0.0036944472 0.49727187 0.8377492 0.9325317 0.6397798 0.72614455 0.020746203 0.8483139 0.80893373 0.38553727 0.35309282 0.09548792 0.07612823 0.8124726 0.15205917 0.52450013 0.37762907 0.11056579 0.5042673 output (0, 3) (1, 4) (1, 8) (2, 4) (3, 7) (5, 8) (5, 9) (5, 6) (7, 8)
0.14492561 0.986633 0.61692965 0.5812072 0.85591483 0.7541905 0.9614261 0.97526956 0.0976617 0.9521632 0.9022194 0.35603505 0.69901663 0.112977065 0.67442334 0.73900455 0.713621 0.09339286 0.38210258 0.739038 output (0, 4) (0, 9) (1, 7) (1, 9) (1, 5) (2, 7) (2, 3) (5, 6) (6, 8)
0.32100433 0.18548422 0.3093364 0.0047395965 0.6601427 0.7045119 0.10673897 0.1720529 0.6735953 0.85165536 0.577753 0.9236118 0.65564847 0.6086074 0.76950717 0.34888756 0.45375633 0.10685973 0.15180694 0.86129683 output (0, 8) (0, 3) (1, 8) (2, 6) (2, 4) (4, 5) (5, 9) (6, 7) (7, 8)
0.14327513 0.39487687 0.65457594 0.08350211 0.37167984 0.22954398 0.38952404 0.05959834 0.82727265 0.39739066 0.78933126 0.98276174 0.9162395 0.18755183 0.37088954 0.9041818 0.37962505 0.8833173 0.7414467 0.7975116 output (0, 2) (1, 3) (1, 6) (2, 3) (4, 6) (4, 9) (5, 9) (7, 8) (8, 9)
0.15986173 0.5608981 0.44697422 0.7626055 0.84450674 0.017193573 0.48142716 0.81934404 0.23520909 0.861475 0.541042 0.945582 0.6293735 0.2333976 0.6995382 0.050031602 0.8117669 0.322264 0.2543296 0.3718959 output (0, 9) (0, 4) (1, 3) (1, 4) (2, 7) (3, 5) (6, 7) (6, 8) (6, 9)
0.5314936 0.8294486 0.6854256 0.029705431 0.109275326 0.1222587 0.6801804 0.70032614 0.84677416 0.635168 0.08729458 0.640659 0.8651588 0.29399735 0.7974548 0.6932909 0.8457408 0.59849274 0.8909934 0.5240011 output (0, 3) (0, 5) (1, 6) (2, 5) (3, 7) (4, 8) (4, 7) (6, 9) (8, 9)
0.99191564 0.9366046 0.80958503 0.76938236 0.51093227 0.62368625 0.95841485 0.36816928 0.5378421 0.24394694 0.54163086 0.24618548 0.38692096 0.11990192 0.036421176 0.5617401 0.204436 0.24312592 0.9108096 0.27479047 output (0, 1) (1, 2) (2, 5) (3, 9) (4, 5) (4, 6) (5, 9) (6, 8) (7, 8)
0.75093627 0.42129403 0.17521566 0.29580393 0.024679067 0.34374315 0.8608305 0.5219415 0.44424978 0.026016664 0.7170116 0.10524288 0.35706875 0.6666896 0.113461554 0.24645413 0.408182 0.5712538 0.39161053 0.6407645 output (0, 3) (0, 5) (0, 8) (1, 7) (1, 8) (2, 7) (4, 5) (6, 9) (8, 9)
0.44247082 0.7877034 0.36896703 0.17294511 0.49634135 0.33690137 0.96207345 0.8383998 0.9674332 0.36331755 0.33181283 0.5040725 0.035075694 0.68270725 0.51517105 0.36514577 0.59087414 0.5874366 0.82998836 0.5111537 output (0, 8) (1, 2) (2, 7) (3, 9) (4, 9) (5, 7) (5, 6) (7, 8) (8, 9)
