0.32066837 0.31476563 0.5590894 0.5087682 0.8210974 0.13037011 0.55802673 0.81072176 0.21288058 0.12819687 0.67210096 0.34823897 0.22721803 0.0017380124 0.92644984 0.73845184 0.5239881 0.5344982 0.878065 0.5636949 0.4781599 0.27175173 0.33788115 0.57052284 0.9360878 0.38325846 0.6814596 0.67741984 0.6691858 0.7848766 output (0, 10) (0, 4) (1, 8) (1, 5) (1, 13) (2, 5) (3, 14) (4, 6) (5, 10) (7, 9) (8, 11) (9, 12) (9, 13) (13, 14)
0.4287958 0.05963633 0.5209825 0.22692077 0.8791896 0.3284781 0.015271676 0.7182404 0.25347245 0.90594894 0.11196822 0.8639116 0.6387316 0.40389177 0.8514262 0.6880981 0.58079165 0.31593922 0.09711214 0.73700905 0.15365238 0.44319513 0.33257657 0.66506743 0.43006238 0.4990952 0.5363396 0.6290813 0.8524655 0.46163353 output (0, 1) (1, 8) (2, 14) (3, 9) (4, 5) (5, 9) (6, 8) (6, 14) (6, 12) (7, 14) (9, 11) (10, 12) (11, 12) (12, 13)
0.7447728 0.9008775 0.30453578 0.02257585 0.87496674 0.77572995 0.457507 0.50066805 0.23283525 0.7775503 0.73290634 0.37860653 0.58234483 0.28299204 0.2136667 0.28781012 0.78322095 0.6678413 0.37439114 0.8650623 0.120680824 0.5578593 0.63883924 0.43602723 0.3360724 0.50310165 0.6473711 0.42180607 0.81879544 0.43867835 output (0, 2) (1, 7) (2, 8) (3, 12) (3, 11) (4, 9) (4, 10) (5, 13) (5, 14) (6, 13) (7, 12) (8, 14) (10, 12) (11, 13)
0.28862038 0.73929334 0.6556691 0.20797442 0.97126627 0.60394067 0.08241025 0.72737086 0.89267796 0.044564545 0.8101443 0.62072164 0.7883051 0.29215384 0.8398205 0.81704 0.30015075 0.10194411 0.84717804 0.22249931 0.4182323 0.18780895 0.03339606 0.051226832 0.15783466 0.84037125 0.88550526 0.98527026 0.09655503 0.45202902 output (0, 12) (1, 6) (1, 10) (2, 5) (3, 12) (3, 14) (4, 9) (5, 7) (5, 6) (6, 9) (7, 13) (8, 10) (8, 11) (8, 14)
0.8132034 0.85252994 0.50559705 0.17255737 0.4171415 0.6567864 0.39721438 0.9499128 0.8071369 0.23135121 0.5434788 0.10124356 0.36213896 0.5737426 0.32951483 0.24847442 0.9376182 0.40562582 0.13457297 0.0039785313 0.8649686 0.7147559 0.871739 0.021419877 0.35224456 0.85211986 0.15282594 0.43780634 0.4675784 0.25390753 output (0, 10) (1, 5) (1, 14) (2, 6) (2, 12) (3, 12) (4, 8) (4, 11) (4, 5) (6, 13) (7, 14) (7, 13) (7, 9) (8, 10)
0.19327453 0.04640291 0.40564564 0.28392002 0.076275475 0.605773 0.06364776 0.8916347 0.82227033 0.9923286 0.13522145 0.38669896 0.9968888 0.7338658 0.3037973 0.5592985 0.88222677 0.6179976 0.6452701 0.50518996 0.69364816 0.17839082 0.8190927 0.8465847 0.3023637 0.9902333 0.7463112 0.4002361 0.12768736 0.9631711 output (0, 1) (1, 5) (1, 10) (2, 5) (2, 7) (2, 3) (3, 14) (4, 11) (6, 8) (6, 11) (8, 13) (9, 13) (10, 13) (12, 14)
0.25860548 0.15353364 0.039644156 0.060239546 0.7760707 0.79142356 0.0065445513 0.25054094 0.3267836 0.8568707 0.6469331 0.22272955 0.95069134 0.40760824 0.25101268 0.766788 0.9275068 0.5688844 0.4768943 0.52229977 0.28310448 0.7718254 0.649647 0.8096179 0.53314024 0.8402076 0.13729082 0.6302398 0.43891832 0.9985901 output (0, 1) (0, 5) (1, 3) (2, 11) (2, 8) (4, 10) (4, 14) (5, 9) (6, 8) (7, 10) (7, 13) (9, 10) (11, 12) (12, 14)
0.606988 0.35114282 0.9530136 0.5022199 0.99258906 0.3378815 0.38897008 0.41605437 0.10620957 0.54757035 0.10132306 0.49412513 0.41301516 0.4139054 0.6486843 0.8906626 0.06397056 0.14642136 0.7707911 0.0026178437 0.06060678 0.60743994 0.95090204 0.61372256 0.54148597 0.1038238 0.4471796 0.010686261 0.86171764 0.9976784 output (0, 6) (0, 12) (0, 1) (1, 11) (1, 2) (3, 6) (3, 5) (4, 5) (4, 10) (5, 8) (7, 14) (9, 12) (11, 14) (12, 13)
0.23382428 0.13281325 0.63195896 0.33310893 0.21937242 0.03824472 0.33238247 0.41169885 0.5934528 0.13910542 0.91408694 0.8896446 0.9154329 0.13009565 0.90673375 0.9789383 0.3463803 0.5402167 0.1323883 0.0047563333 0.9012314 0.61310184 0.0532326 0.07842311 0.12145364 0.4835449 0.42746222 0.21562457 0.062742464 0.69098467 output (0, 2) (0, 13) (1, 4) (1, 10) (2, 9) (3, 8) (3, 13) (3, 12) (4, 13) (4, 6) (5, 7) (5, 10) (9, 11) (12, 14)
0.46451795 0.57436085 0.4574466 0.17020705 0.3031634 0.30630255 0.73964405 0.7727073 0.46659487 0.16603027 0.72997767 0.47889492 0.40026134 0.68778545 0.14283283 0.100271285 0.601191 0.24064001 0.7802707 0.59544986 0.65489626 0.20893316 0.44196865 0.19299692 0.68565726 0.80587316 0.18227343 0.3929038 0.49280253 0.67856425 output (0, 14) (1, 4) (1, 11) (2, 13) (2, 11) (2, 7) (3, 12) (3, 9) (4, 8) (5, 9) (5, 8) (6, 14) (8, 10) (12, 14)
0.8804702 0.85955775 0.09680802 0.76287705 0.1553468 0.60507154 0.95291823 0.14975992 0.79113835 0.8433062 0.5670477 0.7656558 0.44191524 0.5532831 0.93314713 0.08890209 0.7350147 0.8237936 0.40332085 0.7856654 0.5734604 0.83097386 0.9287341 0.7352822 0.045685582 0.12033568 0.8724335 0.3479364 0.09404156 0.18320054 output (0, 4) (0, 11) (1, 2) (2, 6) (2, 14) (3, 7) (3, 13) (4, 8) (5, 10) (5, 9) (6, 9) (8, 10) (11, 13) (12, 14)
0.48065802 0.18924265 0.88442194 0.04828384 0.7114992 0.41681853 0.39018524 0.31393048 0.21082592 0.31408137 0.33347303 0.3395741 0.5421409 0.19058593 0.33073995 0.76436496 0.38605016 0.7290677 0.3750513 0.5827173 0.9599671 0.25483835 0.06837203 0.25845322 0.6717669 0.9111781 0.68354243 0.8913093 0.07462099 0.7893099 output (0, 6) (0, 3) (1, 10) (2, 6) (2, 10) (3, 5) (4, 5) (4, 11) (5, 9) (7, 8) (7, 14) (8, 9) (8, 12) (12, 13)
0.75779366 0.21339624 0.63277215 0.44926706 0.42710018 0.20928547 0.4530905 0.51572746 0.36395845 0.09484496 0.600055 0.099710524 0.15523653 0.64835113 0.7625433 0.5173752 0.45281455 0.47072354 0.31753066 0.6285511 0.74083984 0.18886913 0.3334646 0.5398223 0.45582446 0.20551577 0.36505806 0.5271571 0.42838573 0.014874135 output (0, 10) (1, 7) (1, 8) (2, 12) (2, 4) (2, 8) (3, 8) (3, 13) (4, 14) (5, 10) (5, 12) (6, 9) (9, 11) (11, 13)
0.96097034 0.35102278 0.56558794 0.39819378 0.32940832 0.79468757 0.6728293 0.8369193 0.81877166 0.084708706 0.19629225 0.21891 0.29438558 0.83774406 0.73618203 0.38364902 0.49066523 0.73336524 0.7089589 0.7631441 0.4617693 0.82590497 0.09983432 0.8770718 0.059311576 0.14248016 0.5229161 0.6079892 0.68325806 0.37403056 output (0, 7) (0, 4) (1, 14) (1, 13) (1, 5) (2, 6) (2, 10) (3, 9) (3, 8) (5, 12) (6, 11) (7, 14) (8, 10) (8, 13)
0.6562132 0.7327269 0.7471228 0.54462194 0.51788276 0.8676393 0.40359294 0.9140502 0.4176464 0.55823845 0.28735197 0.384512 0.22813429 0.19177653 0.47808382 0.2532886 0.04342751 0.47243828 0.67667615 0.37811002 0.114765376 0.62816435 0.43312022 0.6691882 0.42871234 0.38539827 0.26476893 0.07933648 0.34016553 0.14758195 output (0, 2) (0, 1) (1, 9) (2, 3) (2, 11) (4, 11) (4, 12) (5, 12) (5, 8) (6, 13) (7, 12) (7, 14) (8, 10) (13, 14)
0.021694697 0.30890077 0.7213667 0.7581507 0.77172047 0.6237704 0.37442628 0.60547775 0.6152088 0.9229487 0.57610863 0.75544506 0.132978 0.9652712 0.65865386 0.14962092 0.6675547 0.54605013 0.86339396 0.016548425 0.7656938 0.553974 0.7350811 0.45919946 0.51807207 0.87566435 0.65539116 0.7117272 0.15990485 0.059585895 output (0, 14) (0, 3) (1, 13) (1, 2) (2, 10) (3, 5) (4, 12) (5, 13) (5, 12) (6, 12) (7, 9) (7, 11) (8, 10) (10, 11)
0.14566766 0.8428497 0.28598368 0.49472642 0.36115962 0.8037827 0.37142578 0.13402766 0.55451727 0.68813705 0.32591772 0.5638062 0.53698593 0.6049274 0.24888308 0.7702715 8.43961e-05 0.34742934 0.21513206 0.6912737 0.6650779 0.88670707 0.9763007 0.7969206 0.847413 0.92733365 0.1783844 0.84161085 0.9300934 0.7690548 output (0, 13) (1, 5) (1, 8) (1, 3) (2, 7) (4, 6) (4, 10) (5, 9) (5, 6) (7, 9) (7, 13) (10, 12) (11, 14) (12, 14)
0.027004125 0.7212561 0.17791319 0.17396806 0.51734245 0.87435776 0.95735854 0.4778504 0.2923632 0.25412875 0.45891005 0.0466009 0.46190453 0.06906788 0.4927491 0.2652528 0.55033296 0.47846243 0.86757326 0.67024785 0.52826196 0.77456456 0.7844595 0.76050454 0.11500942 0.041246384 0.787076 0.7432477 0.015049966 0.6149986 output (0, 14) (1, 4) (1, 12) (2, 10) (3, 9) (4, 7) (4, 14) (5, 6) (6, 7) (7, 8) (8, 10) (9, 13) (10, 11) (11, 13)
0.049958713 0.040432855 0.31693003 0.17786704 0.9987263 0.51491284 0.08466976 0.88900286 0.89599514 0.18762708 0.7169821 0.19856572 0.4618065 0.24457252 0.2601927 0.99978304 0.11271143 0.098788075 0.31481737 0.7484491 0.6259229 0.31090707 0.031158445 0.058741916 0.041951656 0.051369842 0.042877175 0.07965843 0.18451658 0.38267902 output (0, 12) (1, 6) (1, 8) (1, 14) (2, 4) (3, 7) (4, 5) (5, 10) (6, 10) (7, 9) (8, 13) (9, 14) (11, 12) (11, 13)
0.6422198 0.36447835 0.05475282 0.9063236 0.12488311 0.65832156 0.3383572 0.40320334 0.49566126 0.47138384 0.80177516 0.92944205 0.13598557 0.7345886 0.80405915 0.47228962 0.74749297 0.93630624 0.34960103 0.79606944 0.9577481 0.43081623 0.3402343 0.13489398 0.16282699 0.49237677 0.60092914 0.61697924 0.88126224 0.58445585 output (0, 4) (0, 7) (1, 6) (2, 6) (2, 12) (3, 4) (3, 12) (3, 11) (4, 13) (5, 8) (6, 9) (7, 14) (7, 10) (8, 13)
0.007923635 0.18044163 0.16176322 0.80052906 0.57976365 0.2963622 0.6677043 0.5013695 0.75555503 0.24044044 0.10032727 0.24132606 0.4051629 0.8807268 0.18687597 0.5228631 0.98732865 0.9012198 0.40098584 0.78198147 0.10431164 0.6952023 0.47539115 0.27352157 0.9092103 0.6704943 0.4899132 0.29602936 0.015149363 0.93254626 output (0, 5) (1, 10) (1, 14) (1, 9) (2, 13) (2, 4) (2, 3) (3, 12) (5, 7) (5, 11) (6, 9) (7, 10) (8, 12) (11, 13)
0.613011 0.70982206 0.23860306 0.35331118 0.23815358 0.977457 0.94360185 0.85572326 0.6145851 0.1184116 0.7853915 0.911811 0.84941065 0.58831435 0.6768134 0.08998423 0.17069867 0.28205943 0.053479258 0.77110857 0.09659776 0.7396595 0.9747852 0.48023885 0.13785629 0.1902616 0.4030616 0.22601347 0.48863092 0.48353425 output (0, 14) (0, 5) (0, 6) (1, 8) (1, 13) (1, 10) (2, 10) (3, 5) (4, 7) (4, 13) (6, 11) (8, 12) (9, 10) (13, 14)
0.71294504 0.27963677 0.7825796 0.04141051 0.37087086 0.68068326 0.7252653 0.7786628 0.69433546 0.34322512 0.76201516 0.8711583 0.6523314 0.09483867 0.46092427 0.42729023 0.8759454 0.51849097 0.86233956 0.5353712 0.74148077 0.029809648 0.6460922 0.73744714 0.60194707 0.4684329 0.08975695 0.091752626 0.17065781 0.33133817 output (0, 4) (0, 6) (1, 10) (2, 7) (3, 11) (3, 5) (4, 12) (4, 8) (6, 10) (7, 12) (7, 14) (8, 9) (11, 12) (13, 14)
0.7257141 0.53712636 0.83224964 0.0670223 0.6746658 0.79806143 0.7108482 0.003186386 0.4469093 0.06579957 0.38032386 0.7244731 0.15961473 0.70620435 0.5266722 0.4120098 0.5505396 0.46260935 0.27366647 0.7097377 0.7253879 0.4410188 0.32035506 0.63445234 0.9244321 0.810066 0.11105849 0.70733273 0.17791858 0.38348383 output (0, 10) (0, 2) (1, 3) (2, 12) (3, 4) (4, 7) (5, 9) (6, 13) (6, 9) (7, 8) (8, 10) (8, 11) (9, 11) (11, 14)
0.09308684 0.5207902 0.26253307 0.7184387 0.23140855 0.33771378 0.38180625 0.5175147 0.9204108 0.54027027 0.5200189 0.20509768 0.84604055 0.12042313 0.5924968 0.6407123 0.5384117 0.441327 0.11731215 0.36519906 0.713951 0.17583136 0.9388345 0.30674133 0.6766057 0.50592893 0.56152827 0.39963213 0.9144667 0.5569567 output (0, 9) (1, 3) (2, 9) (2, 3) (3, 8) (4, 14) (4, 11) (5, 10) (5, 13) (6, 10) (6, 11) (7, 12) (8, 13) (8, 12)
0.018802201 0.055376533 0.63752115 0.2949332 0.71054727 0.367434 0.1664904 0.63561493 0.44959894 0.30373093 7.8881985e-06 0.06677792 0.6753781 0.3630957 0.09045421 0.8781881 0.45469362 0.944593 0.81691116 0.29052982 0.30695638 0.7898839 0.47240433 0.82757366 0.07447067 0.6989195 0.5389295 0.8937615 0.78132516 0.22659202 output (0, 5) (0, 4) (1, 6) (1, 4) (2, 6) (2, 9) (3, 12) (3, 10) (3, 4) (7, 12) (8, 13) (9, 14) (10, 11) (11, 13)
0.22189888 0.61595553 0.7922064 0.1866572 0.5063542 0.38430867 0.016023222 0.23057427 0.04919492 0.22161263 0.011114327 0.91268826 0.94116944 0.80770797 0.44431978 0.3509894 0.78822845 0.06273023 0.6823873 0.36209932 0.6948834 0.8928366 0.2224373 0.40417027 0.47446784 0.25872734 0.5983257 0.52077264 0.44371295 0.33751008 output (0, 11) (0, 5) (1, 8) (1, 9) (2, 7) (2, 13) (2, 9) (3, 4) (4, 11) (6, 10) (7, 14) (7, 11) (10, 13) (12, 14)
0.9045777 0.20953299 0.5769406 0.96612006 0.6788733 0.9589225 0.35086846 0.03400926 0.87783563 0.1815575 0.08324646 0.66249555 0.89433336 0.40200335 0.004633516 0.7647917 0.44219217 0.2948867 0.53930956 0.57820845 0.02503597 0.6331457 0.5421625 0.6806766 0.86975986 0.6700619 0.3003634 0.7907781 0.4533773 0.47545454 output (0, 4) (0, 6) (1, 2) (1, 11) (3, 8) (5, 10) (5, 7) (5, 13) (6, 12) (8, 14) (9, 11) (9, 14) (11, 13) (11, 12)
0.21791255 0.49643588 0.15278415 0.5922255 0.26810887 0.19276114 0.29185402 0.4865022 0.94017583 0.05067323 0.46269917 0.89738065 0.9554634 0.5722114 0.6206201 0.091096155 0.21020187 0.6119183 0.8250045 0.15166487 0.6352791 0.93455064 0.8973905 0.9757785 0.47852358 0.7995211 0.5589471 0.14616661 0.6871946 0.17764027 output (0, 3) (0, 8) (1, 8) (2, 13) (2, 3) (4, 9) (5, 12) (5, 10) (6, 11) (7, 13) (7, 14) (8, 12) (9, 14) (10, 11)
0.5025636 0.59917223 0.15331149 0.3338337 0.72757447 0.9283722 0.64926094 0.5936693 0.650806 0.4461056 0.9552835 0.7621304 0.48690468 0.18023476 0.54378325 0.737719 0.37966925 0.49362978 0.15699378 0.08571322 0.36295545 0.20036869 0.4245792 0.32340604 0.06011771 0.7500707 0.62801766 0.08327608 0.45550877 0.084069364 output (0, 7) (0, 3) (0, 8) (1, 9) (2, 7) (2, 5) (3, 4) (6, 14) (6, 10) (6, 13) (8, 11) (8, 12) (9, 10) (10, 11)
0.45291936 0.62352693 0.67562085 0.23221843 0.35338974 0.43161538 0.724509 0.048872046 0.5100049 0.7678016 0.11510622 0.55008006 0.9154334 0.20117758 0.7745526 0.38222587 0.88639444 0.76139665 0.016907448 0.99340624 0.7103301 0.2635851 0.30354187 0.9585989 0.031325616 0.27416828 0.0009359177 0.9396926 0.7419879 0.8024888 output (0, 4) (0, 2) (1, 10) (1, 3) (1, 2) (2, 5) (4, 14) (4, 11) (5, 12) (6, 10) (7, 10) (8, 14) (9, 13) (9, 11)
0.4685949 0.09673811 0.20806661 0.81184983 0.6209219 0.63560015 0.6055715 0.3585629 0.42948294 0.25971517 0.30544388 0.5771539 0.6026189 0.1312067 0.965697 0.65490514 0.37829435 0.48544115 0.7423707 0.00085672014 0.75500125 0.4015673 0.18107152 0.5564034 0.58516043 0.8210192 0.29853183 0.86652136 0.79847103 0.58624744 output (0, 6) (0, 4) (1, 13) (1, 5) (2, 14) (2, 12) (3, 10) (3, 4) (4, 8) (5, 8) (5, 11) (6, 9) (7, 14) (10, 14)
0.44689474 0.26345906 0.3854585 0.5539715 0.40419528 0.560604 0.34386405 0.47695714 0.10614577 0.43810013 0.9715684 0.8077559 0.3804131 0.17709695 0.4536943 0.8131763 0.39322627 0.8099125 0.07971216 0.810893 0.008343502 0.88254136 0.91145736 0.3400751 0.56644404 0.46651426 0.83447486 0.52870446 0.47751933 0.7671653 output (0, 6) (0, 12) (1, 2) (1, 3) (2, 12) (2, 14) (3, 4) (5, 13) (7, 14) (7, 8) (8, 9) (9, 10) (11, 13) (12, 13)
0.80613714 0.25111488 0.62680215 0.022168577 0.72812086 0.6681012 0.883927 0.18503486 0.18449578 0.84993315 0.92084956 0.20045057 0.21181858 0.43323994 0.78338474 0.91563183 0.54741216 0.30801618 0.6864646 0.51987594 0.82659656 0.71278894 0.06755379 0.9345499 0.42293194 0.8809384 0.74826413 0.35659376 0.764958 0.5221185 output (0, 3) (0, 13) (0, 1) (2, 10) (2, 14) (3, 5) (4, 11) (4, 12) (6, 8) (7, 10) (7, 12) (8, 13) (9, 14) (13, 14)
0.3435491 0.48405454 0.3445043 0.638688 0.3782656 0.45384204 0.46012262 0.5707996 0.6392149 0.88217556 0.79667854 0.37213832 0.0043358854 0.2544876 0.5096608 0.6942367 0.2538601 0.7980075 0.392419 0.0769874 0.07203012 0.46963227 0.27183652 0.58734703 0.48444352 0.04767889 0.67575383 0.53219205 0.085060626 0.1020106 output (0, 2) (0, 11) (1, 11) (1, 3) (1, 8) (3, 7) (3, 13) (4, 7) (5, 13) (6, 14) (6, 10) (9, 12) (9, 14) (10, 11)
0.24716417 0.8757802 0.7492804 0.48753652 0.5165226 0.13070455 0.5163901 0.44088262 0.017032674 0.1706447 0.7125535 0.80458826 0.8054355 0.6491955 0.049831502 0.27644566 0.84273875 0.5610488 0.028139621 0.50971675 0.74434453 0.6687195 0.5221346 0.3233113 0.23655516 0.09631194 0.1610557 0.5891841 0.6350936 0.7507623 output (0, 13) (1, 8) (1, 3) (2, 11) (2, 12) (3, 11) (4, 7) (4, 12) (5, 14) (6, 10) (6, 8) (7, 9) (9, 13) (10, 14)
0.23301138 0.4333047 0.08069678 0.71103805 0.2620534 0.0801042 0.806059 0.9621788 0.7417539 0.9020618 0.04896929 0.17143308 0.52861935 0.776082 0.10887455 0.048687506 0.77580464 0.3390677 0.28842324 0.16686684 0.507565 0.8996383 0.9587901 0.6677653 0.59375113 0.42876565 0.23665932 0.104353 0.4413905 0.52091753 output (0, 14) (0, 9) (0, 1) (2, 13) (3, 4) (4, 10) (4, 11) (5, 7) (6, 10) (6, 14) (7, 13) (8, 12) (9, 13) (12, 14)
0.9740112 0.65672845 0.0023943868 0.5722158 0.63840216 0.62153137 0.047919773 0.6122587 0.19682527 0.14414662 0.68747795 0.99358445 0.56114066 0.5042412 0.018650524 0.5239714 0.7815132 0.44321236 0.0067582326 0.9003726 0.9836986 0.79509425 0.6000264 0.7996636 0.84556377 0.9923026 0.787634 0.078836724 0.135006 0.82168317 output (0, 10) (1, 7) (1, 3) (2, 6) (2, 11) (2, 8) (3, 14) (4, 7) (5, 12) (5, 11) (8, 13) (9, 14) (10, 12) (11, 14)
0.107438274 0.09949708 0.83181787 0.17839837 0.73188347 0.15398052 0.38814503 0.1382009 0.3463857 0.38549557 0.86927074 0.76848626 0.63909924 0.28782716 0.18531671 0.34090072 0.2098772 0.21125548 0.5329153 0.12058595 0.5943106 0.8710587 0.21170786 0.5557811 0.34526655 0.14461644 0.018769111 0.4688178 0.4807878 0.8659189 output (0, 8) (1, 2) (2, 6) (3, 12) (3, 9) (4, 7) (5, 10) (6, 9) (7, 8) (7, 13) (8, 12) (10, 14) (11, 13) (11, 14)
0.6047905 0.0031546087 0.6994867 0.48171943 0.23527227 0.72262406 0.39767012 0.54046154 0.07952042 0.06656828 0.17216541 0.18393792 0.7901778 0.37234157 0.10381502 0.2644885 0.62626964 0.20677775 0.8397827 0.7328969 0.7754377 0.7470574 0.80118525 0.2254531 0.29721513 0.024780529 0.32174677 0.06951547 0.45029956 0.1698409 output (0, 8) (1, 6) (1, 10) (1, 3) (2, 3) (4, 5) (5, 7) (5, 13) (6, 11) (8, 11) (8, 14) (9, 10) (12, 13) (13, 14)
0.8817686 0.23096332 0.93873876 0.7724725 0.8196848 0.71525985 0.901697 0.8069475 0.9948048 0.58930075 0.8053881 0.8375533 0.5064602 0.8988088 0.049097978 0.2524888 0.16069138 0.45055214 0.5027381 0.21988936 0.90957516 0.603984 0.6022304 0.4725329 0.35161904 0.75725085 0.83322376 0.5837067 0.15772574 0.4369334 output (0, 13) (1, 3) (2, 3) (2, 13) (3, 5) (4, 10) (5, 6) (6, 12) (7, 14) (8, 14) (8, 12) (9, 11) (10, 13) (11, 13)
0.061712626 0.58880484 0.12765184 0.016068999 0.8812435 0.3619189 0.18388566 0.5908296 0.8368967 0.9201032 0.6711262 0.62185967 0.49596626 0.0828977 0.29391578 0.838972 0.34791225 0.33270282 0.6190626 0.023373976 0.49022442 0.39431706 0.6197254 0.38541067 0.54818505 0.4612807 0.36685634 0.72675836 0.68917763 0.7648618 output (0, 3) (1, 6) (2, 11) (3, 13) (3, 8) (4, 14) (5, 14) (5, 12) (6, 9) (6, 8) (7, 13) (8, 10) (10, 12) (11, 12)
0.21354991 0.54395616 0.031373914 0.6005949 0.60586846 0.945561 0.10804406 0.35684142 0.5540462 0.17563164 0.60421 0.47124934 0.7918327 0.56848997 0.56391764 0.6887603 0.18519112 0.29335567 0.8026772 0.900288 0.48124155 0.05795825 0.26622698 0.47681797 0.25822005 0.07272842 0.4064274 0.7101011 0.8343728 0.6568862 output (0, 11) (0, 1) (0, 13) (2, 9) (3, 8) (3, 11) (4, 10) (5, 6) (5, 7) (6, 14) (7, 13) (8, 12) (9, 14) (10, 12)
0.27782488 0.03082931 0.13447672 0.51309526 0.717585 0.97146714 0.62582475 0.091475345 0.17015432 0.49183062 0.9128431 0.043978825 0.9703273 0.42842484 0.47092193 0.41539523 0.86069834 0.15969735 0.6732961 0.20470992 0.02749162 0.768605 0.8451982 0.9023121 0.16916163 0.52391195 0.1300348 0.16974582 0.86787826 0.15209815 output (0, 13) (1, 12) (1, 10) (2, 11) (3, 9) (4, 12) (4, 7) (4, 13) (5, 14) (6, 8) (6, 11) (7, 9) (8, 14) (8, 9)
0.8765666 0.7025064 0.7101196 0.1501265 0.6621339 0.39741445 0.95785636 0.37087438 0.5702816 0.37453666 0.74174887 0.7272764 0.42412367 0.5485465 0.394345 0.6405966 0.058549926 0.49189806 0.09195941 0.7316328 0.48026967 0.57505125 0.073073804 0.61043084 0.9587304 0.57084006 0.06818311 0.29004344 0.4421149 0.09845401 output (0, 5) (0, 12) (1, 2) (1, 14) (2, 4) (2, 3) (3, 12) (4, 10) (6, 10) (6, 7) (7, 9) (8, 11) (8, 13) (9, 11)
0.071612544 0.71037537 0.1658747 0.5309943 0.39413902 0.42774928 0.31054884 0.44142485 0.9567324 0.039430633 0.3796893 0.96360964 0.97658527 0.25167546 0.8861019 0.50565153 0.8717179 0.21968116 0.7874091 0.25041136 0.73182136 0.38716614 0.43914753 0.6301615 0.008426053 0.21145764 0.4057838 0.80947983 0.36197916 0.79491603 output (0, 1) (1, 3) (1, 12) (2, 3) (2, 11) (2, 10) (4, 8) (5, 13) (6, 8) (7, 10) (8, 9) (9, 10) (11, 14) (13, 14)
0.13203654 0.5508103 0.18109275 0.02195691 0.9273943 0.3694302 0.65303415 0.008237136 0.34630015 0.19796816 0.3020539 0.97288656 0.9339248 0.4020487 0.1332218 0.8818145 0.7177489 0.39604625 0.5873432 0.24389586 0.7606991 0.28601748 0.37724122 0.89002234 0.13881435 0.43506202 0.91861403 0.11848091 0.100716315 0.17731011 output (0, 12) (0, 7) (1, 14) (1, 4) (2, 6) (2, 10) (3, 9) (4, 9) (5, 11) (5, 7) (8, 10) (9, 10) (10, 13) (12, 14)
0.5912109 0.11501747 0.22687891 0.15605304 0.7897405 0.39897448 0.037559375 0.032715198 0.8597323 0.44442526 0.04475879 0.935555 0.31727955 0.900478 0.7772143 0.85855997 0.078396626 0.4178783 0.059109755 0.85174716 0.16348182 0.8744671 0.9762424 0.65012866 0.1970844 0.8217321 0.026583029 0.23045684 0.9041228 0.370012 output (0, 2) (0, 1) (1, 13) (2, 4) (3, 13) (4, 14) (4, 11) (5, 9) (6, 12) (7, 11) (8, 13) (8, 12) (9, 10) (10, 12)
0.55571955 0.9411773 0.06777518 0.61156607 0.52644 0.41062275 0.5021542 0.22686963 0.023929711 0.12718706 0.8529152 0.27331117 0.33592373 0.5530817 0.50522196 0.9248243 0.22858772 0.31068897 0.9198529 0.71600807 0.009111094 0.30106616 0.2464547 0.7620624 0.32656753 0.88301015 0.071088634 0.7034383 0.8605395 0.7269624 output (0, 7) (0, 14) (1, 13) (2, 3) (2, 6) (3, 5) (4, 10) (6, 11) (6, 8) (7, 12) (8, 10) (9, 14) (11, 12) (11, 13)
0.77502775 0.79105294 0.46484894 0.42895162 0.5790119 0.8875566 0.26051816 0.72557133 0.6862602 0.5590348 0.9990052 0.5308543 0.03604137 0.56561315 0.33311474 0.593162 0.6012271 0.80727726 0.27526897 0.78908515 0.89807296 0.51163566 0.13938211 0.46223924 0.5593268 0.24368794 0.63145113 0.70176846 0.24655382 0.5183819 output (0, 13) (1, 12) (1, 7) (1, 4) (2, 8) (3, 9) (3, 7) (4, 13) (4, 10) (5, 10) (6, 11) (7, 14) (8, 13) (11, 14)
0.8513369 0.13193144 0.33746108 0.2939171 0.8739015 0.6898269 0.22458453 0.62894577 0.15275258 0.78189105 0.093568444 0.9223389 0.714294 0.8889913 0.30732453 0.35200235 0.073061064 0.5277978 0.23084304 0.61040926 0.75073403 0.6220314 0.43700963 0.6205313 0.39034116 0.49503154 0.9502656 0.66093695 0.2600046 0.14174849 output (0, 10) (1, 7) (1, 14) (2, 13) (2, 10) (2, 6) (3, 9) (3, 4) (4, 5) (7, 12) (8, 9) (9, 12) (10, 11) (11, 12)
0.66116375 0.55278134 0.97452706 0.9251601 0.11231482 0.14724691 0.7617132 0.37380484 0.9215985 0.5795571 0.785673 0.90693325 0.82976735 0.60254323 0.276015 0.02682969 0.85840565 0.7338349 0.47631782 0.03786139 0.016522394 0.68143314 0.22221923 0.13135305 0.33464313 0.90533245 0.3201901 0.3688933 0.9114552 0.5854617 output (0, 6) (0, 3) (0, 13) (1, 5) (2, 11) (4, 14) (5, 8) (6, 14) (6, 8) (7, 11) (7, 9) (10, 12) (10, 13) (11, 13)
